Ptt,Date,Most Likely Latitude,Most Likely Longitude
144159,19/03/2018 00:31,-7.125,72.125
144159,19/03/2018 01:05,-7.125,72.125
144159,19/03/2018 05:00,-7.125,72.125
144159,19/03/2018 12:00,-7.125,72.125
144159,19/03/2018 13:03,-7.125,72.125
144159,20/03/2018 00:00,-7.125,72.125
144159,20/03/2018 00:38,-7.125,72.125
144159,20/03/2018 01:08,-7.125,72.125
144159,20/03/2018 12:00,-7.125,72.125
144159,20/03/2018 13:11,-7.125,72.125
144159,21/03/2018 00:00,-7.125,72.125
144159,21/03/2018 00:31,-7.125,72.125
144159,21/03/2018 01:01,-7.125,72.125
144159,21/03/2018 12:00,-7.125,72.125
144159,21/03/2018 13:00,-7.125,72.125
144159,22/03/2018 00:00,-7.125,72.125
144159,22/03/2018 00:33,-7.125,72.125
144159,22/03/2018 00:48,-7.125,72.125
144159,22/03/2018 12:00,-7.125,72.125
144159,22/03/2018 13:10,-7.125,72.125
144159,23/03/2018 00:00,-7.125,72.125
144159,23/03/2018 00:00,-7.125,72.125
144159,23/03/2018 00:42,-7.125,72.125
144159,23/03/2018 00:57,-7.125,72.125
144159,23/03/2018 12:00,-7.125,72.125
144159,23/03/2018 13:07,-7.125,72.125
144159,24/03/2018 00:00,-7.125,72.125
144159,24/03/2018 00:13,-7.125,72.125
144159,24/03/2018 00:42,-7.125,72.125
144159,24/03/2018 12:00,-7.125,72.125
144159,24/03/2018 13:01,-7.125,72.125
144159,25/03/2018 00:00,-7.125,72.125
144159,25/03/2018 00:09,-7.125,72.125
144159,25/03/2018 00:43,-7.125,72.125
144159,25/03/2018 01:00,-7.125,72.125
144159,25/03/2018 12:00,-7.125,72.125
144159,25/03/2018 13:08,-7.125,72.125
144159,26/03/2018 00:00,-7.125,72.125
144159,26/03/2018 00:44,-7.125,72.125
144159,26/03/2018 00:47,-7.125,72.125
144159,26/03/2018 12:00,-7.125,72.125
144159,26/03/2018 13:12,-7.125,72.125
144159,27/03/2018 00:00,-7.125,72.125
144159,27/03/2018 00:41,-7.125,72.125
144159,27/03/2018 01:13,-7.125,72.125
144159,27/03/2018 12:00,-7.125,72.125
144159,27/03/2018 13:16,-7.125,72.125
144159,28/03/2018 00:00,-7.125,72.125
144159,28/03/2018 00:42,-7.125,72.125
144159,28/03/2018 01:02,-7.125,72.125
144159,28/03/2018 06:00,-7.125,72.125
144159,28/03/2018 12:00,-7.125,72.125
144159,28/03/2018 13:12,-7.125,72.125
144159,29/03/2018 00:00,-7.125,72.125
144159,29/03/2018 00:07,-7.125,72.125
144159,29/03/2018 00:48,-7.125,72.125
144159,29/03/2018 12:00,-7.125,72.125
144159,29/03/2018 13:10,-7.125,72.125
144159,30/03/2018 00:00,-7.125,72.125
144159,30/03/2018 00:03,-7.125,72.125
144159,30/03/2018 00:46,-7.125,72.125
144159,30/03/2018 03:00,-7.125,72.125
144159,30/03/2018 12:00,-7.125,72.125
144159,30/03/2018 13:13,-7.125,72.125
144159,31/03/2018 00:00,-7.125,72.125
144159,31/03/2018 00:01,-7.125,72.125
144159,31/03/2018 00:48,-7.125,72.125
144159,31/03/2018 01:00,-7.125,72.125
144159,31/03/2018 12:00,-7.125,72.125
144159,31/03/2018 12:50,-7.125,72.125
144159,01/04/2018 00:00,-7.125,72.125
144159,01/04/2018 00:01,-7.125,72.125
144159,01/04/2018 00:42,-7.125,72.125
144159,01/04/2018 06:00,-7.125,72.125
144159,01/04/2018 12:00,-7.125,72.125
144159,01/04/2018 13:11,-7.125,72.125
144159,02/04/2018 00:00,-7.125,72.125
144159,02/04/2018 00:01,-7.125,72.125
144159,02/04/2018 00:52,-7.125,72.125
144159,02/04/2018 08:00,-7.125,72.125
144159,02/04/2018 12:00,-7.125,72.125
144159,02/04/2018 13:08,-7.125,72.125
144159,03/04/2018 00:00,-7.125,72.125
144159,03/04/2018 00:05,-7.125,72.125
144159,03/04/2018 00:45,-7.125,72.125
144159,03/04/2018 06:00,-7.125,72.125
144159,03/04/2018 12:00,-7.125,72.125
144159,03/04/2018 13:10,-7.125,72.125
144159,04/04/2018 00:00,-7.125,72.125
144159,04/04/2018 00:04,-7.125,72.125
144159,04/04/2018 00:37,-7.125,72.125
144159,04/04/2018 05:00,-7.125,72.125
144159,04/04/2018 12:00,-7.125,72.125
144159,04/04/2018 12:56,-7.125,72.125
144159,05/04/2018 00:00,-7.125,72.125
144159,05/04/2018 00:00,-7.125,72.125
144159,05/04/2018 00:45,-7.125,72.125
144159,05/04/2018 05:00,-7.125,72.125
144159,05/04/2018 12:00,-7.125,72.125
144159,05/04/2018 12:56,-7.125,72.125
144159,06/04/2018 00:00,-7.125,72.125
144159,06/04/2018 00:00,-7.125,72.125
144159,06/04/2018 00:36,-7.125,72.125
144159,06/04/2018 12:00,-7.125,72.125
144159,06/04/2018 12:50,-7.125,72.125
144159,07/04/2018 00:00,-7.125,72.125
144159,07/04/2018 00:04,-7.125,72.125
144159,07/04/2018 00:38,-7.125,72.125
144159,07/04/2018 04:00,-7.125,72.125
144159,07/04/2018 12:00,-7.125,72.125
144159,07/04/2018 13:07,-7.125,72.125
144159,08/04/2018 00:00,-7.125,72.125
144159,08/04/2018 00:48,-7.125,72.125
144159,08/04/2018 01:03,-7.125,72.125
144159,08/04/2018 07:00,-7.125,72.125
144159,08/04/2018 12:00,-7.125,72.125
144159,08/04/2018 12:48,-7.125,72.125
144159,09/04/2018 00:00,-7.125,72.125
144159,09/04/2018 00:20,-7.125,72.125
144159,09/04/2018 00:36,-7.125,72.125
144159,09/04/2018 02:00,-7.125,72.125
144159,09/04/2018 12:00,-7.125,72.125
144159,09/04/2018 12:58,-7.125,72.125
144159,10/04/2018 00:00,-7.125,72.125
144159,10/04/2018 00:13,-7.125,72.125
144159,10/04/2018 00:47,-7.125,72.125
144159,10/04/2018 03:00,-7.125,72.125
144159,10/04/2018 12:00,-7.125,72.125
144159,10/04/2018 12:57,-7.125,72.125
144159,11/04/2018 00:00,-7.125,72.125
144159,11/04/2018 00:01,-7.125,72.125
144159,11/04/2018 00:33,-7.125,72.125
144159,11/04/2018 12:00,-7.125,72.125
144159,11/04/2018 12:52,-7.125,72.125
144159,12/04/2018 00:00,-7.125,72.125
144159,12/04/2018 00:30,-7.125,72.125
144159,12/04/2018 00:37,-7.125,72.125
144159,12/04/2018 12:00,-7.125,72.125
144159,12/04/2018 12:55,-7.125,72.125
144159,13/04/2018 00:00,-7.125,72.125
144159,13/04/2018 00:33,-7.125,72.125
144159,13/04/2018 01:05,-7.125,72.125
144159,13/04/2018 05:00,-7.125,72.125
144159,13/04/2018 12:00,-7.125,72.125
144159,13/04/2018 13:00,-7.125,72.125
144159,14/04/2018 00:00,-7.125,72.125
144159,14/04/2018 00:00,-7.125,72.125
144159,14/04/2018 00:35,-7.125,72.125
144159,14/04/2018 00:42,-7.125,72.125
144159,14/04/2018 12:00,-7.125,72.125
144159,14/04/2018 12:56,-7.125,72.125
144159,15/04/2018 00:00,-7.125,72.125
144159,15/04/2018 00:00,-7.125,72.125
144159,15/04/2018 00:35,-7.125,72.125
144159,15/04/2018 12:00,-7.125,72.125
144159,15/04/2018 12:52,-7.125,72.125
144159,16/04/2018 00:00,-7.125,72.125
144159,16/04/2018 00:00,-7.125,72.125
144159,16/04/2018 00:39,-7.125,72.125
144159,16/04/2018 00:41,-7.125,72.125
144159,16/04/2018 12:00,-7.125,72.125
144159,16/04/2018 13:06,-7.125,72.125
144159,17/04/2018 00:00,-7.125,72.125
144159,17/04/2018 00:00,-7.125,72.125
144159,17/04/2018 00:15,-7.125,72.125
144159,17/04/2018 00:31,-7.125,72.125
144159,17/04/2018 12:00,-7.125,72.125
144159,17/04/2018 12:56,-7.125,72.125
144159,18/04/2018 00:00,-7.125,72.125
144159,18/04/2018 00:41,-7.125,72.125
144159,18/04/2018 01:09,-7.125,72.125
144159,18/04/2018 07:00,-7.125,72.125
144159,18/04/2018 12:00,-7.125,72.125
144159,18/04/2018 12:58,-7.125,72.125
144159,19/04/2018 00:00,-7.125,72.125
144159,19/04/2018 00:00,-7.125,72.125
144159,19/04/2018 00:06,-7.125,72.125
144159,19/04/2018 00:52,-7.125,72.125
144159,19/04/2018 12:00,-7.125,72.125
144159,19/04/2018 13:06,-7.125,72.125
144159,20/04/2018 00:00,-7.125,72.125
144159,20/04/2018 00:02,-7.125,72.125
144159,20/04/2018 00:36,-7.125,72.125
144159,20/04/2018 04:00,-7.125,72.125
144159,20/04/2018 12:00,-7.125,72.125
144159,20/04/2018 13:10,-7.125,72.125
144159,21/04/2018 00:00,-7.125,72.125
144159,21/04/2018 00:38,-7.125,72.125
144159,21/04/2018 01:00,-7.125,72.125
144159,21/04/2018 01:18,-7.125,72.125
144159,21/04/2018 12:00,-7.125,72.125
144159,21/04/2018 12:45,-7.125,72.125
144159,22/04/2018 00:00,-7.125,72.125
144159,22/04/2018 00:38,-7.125,72.125
144159,22/04/2018 00:44,-7.125,72.125
144159,22/04/2018 02:00,-7.125,72.125
144159,22/04/2018 12:00,-7.125,72.125
144159,22/04/2018 12:47,-7.125,72.125
144159,23/04/2018 00:00,-7.125,72.125
144159,23/04/2018 00:00,-7.125,72.125
144159,23/04/2018 00:40,-7.125,72.125
144159,23/04/2018 12:00,-7.125,72.125
144159,23/04/2018 12:48,-7.125,72.125
144159,24/04/2018 00:00,-7.125,72.125
144159,24/04/2018 00:00,-7.125,72.125
144159,24/04/2018 00:53,-7.125,72.125
144159,24/04/2018 05:00,-7.125,72.125
144159,24/04/2018 12:00,-7.125,72.125
144159,24/04/2018 12:38,-7.125,72.125
144159,25/04/2018 00:00,-7.125,72.125
144159,25/04/2018 00:00,-7.125,72.125
144159,25/04/2018 12:00,-7.125,72.125
144159,25/04/2018 12:50,-7.125,72.125
144159,26/04/2018 00:00,-7.125,72.125
144159,26/04/2018 00:04,-7.125,72.125
144159,26/04/2018 00:43,-7.125,72.125
144159,26/04/2018 00:46,-7.125,72.125
144159,26/04/2018 12:00,-7.125,72.125
144159,26/04/2018 12:53,-7.125,72.125
144159,27/04/2018 00:00,-7.125,72.125
144159,27/04/2018 00:02,-7.125,72.125
144159,27/04/2018 00:48,-7.125,72.125
144159,27/04/2018 12:00,-7.125,72.125
144159,27/04/2018 12:27,-7.125,72.125
144159,28/04/2018 00:00,-7.125,72.125
144159,28/04/2018 00:04,-7.125,72.125
144159,28/04/2018 00:52,-7.125,72.125
144159,28/04/2018 12:00,-7.125,72.125
144159,28/04/2018 12:40,-7.125,72.125
144159,29/04/2018 00:00,-7.125,72.125
144159,29/04/2018 00:03,-7.125,72.125
144159,29/04/2018 12:00,-7.125,72.125
144159,29/04/2018 12:53,-7.125,72.125
144159,30/04/2018 00:00,-7.125,72.125
144159,30/04/2018 00:01,-7.125,72.125
144159,30/04/2018 01:03,-7.125,72.125
144159,30/04/2018 01:07,-7.125,72.125
144159,30/04/2018 12:00,-7.125,72.125
144159,01/05/2018 00:00,-7.125,72.125
144159,01/05/2018 00:03,-7.125,72.125
144159,01/05/2018 12:00,-7.125,72.125
144159,02/05/2018 00:00,-7.125,72.125
144159,02/05/2018 00:38,-7.125,72.125
144159,02/05/2018 12:00,-7.125,72.125
144159,03/05/2018 00:00,-7.125,72.125
144159,03/05/2018 00:00,-7.125,72.125
144159,03/05/2018 12:00,-7.125,72.125
144159,04/05/2018 00:00,-7.125,72.125
144159,04/05/2018 00:06,-7.125,72.125
144159,04/05/2018 12:00,-7.125,72.125
144159,05/05/2018 00:00,-7.125,72.125
144159,05/05/2018 00:01,-7.125,72.125
144159,05/05/2018 12:00,-7.125,72.125
144159,06/05/2018 00:00,-7.125,72.125
144159,06/05/2018 00:02,-7.125,72.125
144159,06/05/2018 12:00,-7.125,72.125
144159,07/05/2018 00:00,-7.125,72.125
144159,07/05/2018 00:19,-7.125,72.125
144159,07/05/2018 12:00,-7.125,72.125
144159,08/05/2018 00:00,-7.125,72.125
144159,08/05/2018 00:01,-7.125,72.125
144159,08/05/2018 12:00,-7.125,72.125
144159,09/05/2018 00:00,-7.125,72.125
144159,09/05/2018 00:00,-7.125,72.125
144159,09/05/2018 12:00,-7.125,72.125
144159,10/05/2018 00:00,-7.125,72.125
144159,10/05/2018 00:08,-7.125,72.125
144159,10/05/2018 12:00,-7.125,72.125
144159,11/05/2018 00:00,-7.125,72.125
144159,11/05/2018 00:04,-7.125,72.125
144159,11/05/2018 12:00,-7.125,72.125
144159,12/05/2018 00:00,-7.125,72.125
144159,12/05/2018 00:49,-7.125,72.125
144159,12/05/2018 12:00,-7.125,72.125
144159,13/05/2018 00:00,-7.125,72.125
144159,13/05/2018 00:03,-7.125,72.125
144159,13/05/2018 12:00,-7.125,72.125
144159,14/05/2018 00:00,-7.125,72.125
144159,14/05/2018 00:06,-7.125,72.125
144159,14/05/2018 12:00,-7.125,72.125
144159,15/05/2018 00:00,-7.125,72.125
144159,15/05/2018 00:02,-7.125,72.125
144159,15/05/2018 12:00,-7.125,72.125
144159,16/05/2018 00:00,-7.125,72.125
144159,16/05/2018 00:01,-7.125,72.125
144159,16/05/2018 12:00,-7.125,72.375
144159,16/05/2018 20:00,-7.125,72.375
144160,17/03/2018 06:00,-7.125,72.125
144160,17/03/2018 12:00,-7.125,72.125
144160,18/03/2018 00:00,-7.125,72.125
144160,18/03/2018 00:42,-7.125,72.125
144160,18/03/2018 07:30,-7.125,72.125
144160,18/03/2018 12:00,-7.125,72.125
144160,18/03/2018 12:33,-7.125,72.125
144160,19/03/2018 00:00,-7.125,72.125
144160,19/03/2018 00:28,-7.125,72.125
144160,19/03/2018 04:24,-7.125,72.125
144160,19/03/2018 12:00,-7.125,72.125
144160,19/03/2018 13:12,-7.125,72.125
144160,20/03/2018 00:00,-7.125,72.125
144160,20/03/2018 00:03,-7.125,72.125
144160,20/03/2018 00:46,-7.125,72.125
144160,20/03/2018 12:00,-7.125,72.125
144160,20/03/2018 13:13,-7.125,72.125
144160,21/03/2018 00:00,-7.125,72.125
144160,21/03/2018 00:35,-7.125,72.125
144160,21/03/2018 01:54,-7.125,72.125
144160,21/03/2018 12:00,-7.125,72.125
144160,21/03/2018 12:56,-7.125,72.125
144160,22/03/2018 00:00,-7.125,72.125
144160,22/03/2018 00:53,-7.125,72.125
144160,22/03/2018 05:53,-7.125,72.125
144160,22/03/2018 12:00,-7.125,72.125
144160,22/03/2018 13:16,-7.125,72.125
144160,23/03/2018 00:00,-7.125,72.125
144160,23/03/2018 00:37,-7.125,72.125
144160,23/03/2018 01:17,-7.125,72.125
144160,23/03/2018 12:00,-7.125,72.125
144160,23/03/2018 13:13,-7.125,72.125
144160,24/03/2018 00:00,-7.125,72.125
144160,24/03/2018 00:40,-7.125,72.125
144160,24/03/2018 00:47,-7.125,72.125
144160,24/03/2018 08:00,-7.125,72.125
144160,24/03/2018 12:00,-7.125,72.125
144160,24/03/2018 12:47,-7.125,72.125
144160,25/03/2018 00:00,-7.125,72.125
144160,25/03/2018 00:46,-7.125,72.125
144160,25/03/2018 02:05,-7.125,72.125
144160,25/03/2018 12:00,-7.125,72.125
144160,25/03/2018 13:20,-7.125,72.125
144160,26/03/2018 00:00,-7.125,72.125
144160,26/03/2018 00:43,-7.125,72.125
144160,26/03/2018 01:51,-7.125,72.125
144160,26/03/2018 12:00,-7.125,72.125
144160,26/03/2018 13:01,-7.125,72.125
144160,27/03/2018 00:00,-7.125,72.125
144160,27/03/2018 00:40,-7.125,72.125
144160,27/03/2018 00:50,-7.125,72.125
144160,27/03/2018 12:00,-7.125,72.125
144160,27/03/2018 13:01,-7.125,72.125
144160,28/03/2018 00:00,-7.125,72.125
144160,28/03/2018 00:53,-7.125,72.125
144160,28/03/2018 01:33,-7.125,72.125
144160,28/03/2018 06:00,-7.125,72.125
144160,28/03/2018 12:00,-7.125,72.125
144160,28/03/2018 13:00,-7.125,72.125
144160,29/03/2018 00:00,-7.125,72.125
144160,29/03/2018 00:45,-7.125,72.125
144160,29/03/2018 01:43,-7.125,72.125
144160,29/03/2018 12:00,-7.125,72.125
144160,29/03/2018 13:10,-7.125,72.125
144160,30/03/2018 00:00,-7.125,72.125
144160,30/03/2018 00:41,-7.125,72.125
144160,30/03/2018 01:31,-7.125,72.125
144160,30/03/2018 02:00,-7.125,72.125
144160,30/03/2018 12:00,-7.125,72.125
144160,30/03/2018 12:57,-7.125,72.125
144160,31/03/2018 00:00,-7.125,72.125
144160,31/03/2018 00:48,-7.125,72.125
144160,31/03/2018 00:52,-7.125,72.125
144160,31/03/2018 07:00,-7.125,72.125
144160,31/03/2018 12:00,-7.125,72.125
144160,31/03/2018 13:08,-7.125,72.125
144160,01/04/2018 00:00,-7.125,72.125
144160,01/04/2018 00:25,-7.125,72.125
144160,01/04/2018 00:48,-7.125,72.125
144160,01/04/2018 01:00,-7.125,72.125
144160,01/04/2018 12:00,-7.125,72.125
144160,01/04/2018 13:03,-7.125,72.125
144160,02/04/2018 00:00,-7.125,72.125
144160,02/04/2018 00:48,-7.125,72.125
144160,02/04/2018 01:50,-7.125,72.125
144160,02/04/2018 12:00,-7.125,72.125
144160,02/04/2018 13:11,-7.125,72.125
144160,03/04/2018 00:00,-7.125,72.125
144160,03/04/2018 00:42,-7.125,72.125
144160,03/04/2018 00:52,-7.125,72.125
144160,03/04/2018 12:00,-7.125,72.125
144160,03/04/2018 12:48,-7.125,72.125
144160,04/04/2018 00:00,-7.125,72.125
144160,04/04/2018 00:42,-7.125,72.125
144160,04/04/2018 02:00,-7.125,72.125
144160,04/04/2018 04:01,-7.125,72.125
144160,04/04/2018 12:00,-7.125,72.125
144160,04/04/2018 12:45,-7.125,72.125
144160,05/04/2018 00:00,-7.125,72.125
144160,05/04/2018 00:38,-7.125,72.125
144160,05/04/2018 01:00,-7.125,72.125
144160,05/04/2018 01:04,-7.125,72.125
144160,05/04/2018 12:00,-7.125,72.125
144160,05/04/2018 12:48,-7.125,72.125
144160,06/04/2018 00:00,-7.125,72.125
144160,06/04/2018 00:38,-7.125,72.125
144160,06/04/2018 03:13,-7.125,72.125
144160,06/04/2018 06:00,-7.125,72.125
144160,06/04/2018 12:00,-7.125,72.125
144160,06/04/2018 12:33,-7.125,72.125
144160,07/04/2018 00:00,-7.125,72.125
144160,07/04/2018 00:35,-7.125,72.125
144160,07/04/2018 04:58,-7.125,72.125
144160,07/04/2018 12:00,-7.125,72.125
144160,07/04/2018 13:11,-7.125,72.125
144160,08/04/2018 00:00,-7.125,72.125
144160,08/04/2018 00:47,-7.125,72.125
144160,08/04/2018 01:00,-7.125,72.125
144160,08/04/2018 02:53,-7.125,72.125
144160,08/04/2018 12:00,-7.125,72.125
144160,08/04/2018 12:48,-7.125,72.125
144160,09/04/2018 00:00,-7.125,72.125
144160,09/04/2018 00:35,-7.125,72.125
144160,09/04/2018 00:46,-7.125,72.125
144160,09/04/2018 01:00,-7.125,72.125
144160,09/04/2018 12:00,-7.125,72.125
144160,09/04/2018 12:40,-7.125,72.125
144160,10/04/2018 00:00,-7.125,72.125
144160,10/04/2018 00:41,-7.125,72.125
144160,10/04/2018 01:00,-7.125,72.125
144160,10/04/2018 04:15,-7.125,72.125
144160,10/04/2018 12:00,-7.125,72.125
144160,10/04/2018 12:55,-7.125,72.125
144160,11/04/2018 00:00,-7.125,72.125
144160,11/04/2018 00:40,-7.125,72.125
144160,11/04/2018 00:40,-7.125,72.125
144160,11/04/2018 01:00,-7.125,72.125
144160,11/04/2018 12:00,-7.125,72.125
144160,11/04/2018 12:52,-7.125,72.125
144160,12/04/2018 00:00,-7.125,72.125
144160,12/04/2018 00:28,-7.125,72.125
144160,12/04/2018 02:53,-7.125,72.125
144160,12/04/2018 12:00,-7.125,72.125
144160,12/04/2018 12:43,-7.125,72.125
144160,13/04/2018 00:00,-7.125,72.125
144160,13/04/2018 00:37,-7.125,72.125
144160,13/04/2018 04:00,-7.125,72.125
144160,13/04/2018 11:52,-7.125,72.125
144160,13/04/2018 12:00,-7.125,72.125
144160,13/04/2018 12:58,-7.125,72.125
144160,14/04/2018 00:00,-7.125,72.125
144160,14/04/2018 00:42,-7.125,72.125
144160,14/04/2018 05:35,-7.125,72.125
144160,14/04/2018 07:00,-7.125,72.125
144160,14/04/2018 12:00,-7.125,72.125
144160,14/04/2018 12:41,-7.125,72.125
144160,15/04/2018 00:00,-7.125,72.125
144160,15/04/2018 03:00,-7.125,72.125
144160,15/04/2018 12:00,-7.125,72.125
144160,15/04/2018 12:08,-7.125,72.125
144160,15/04/2018 18:00,-7.125,72.125
144160,16/04/2018 00:00,-7.125,72.125
144160,16/04/2018 00:32,-7.125,72.125
144160,16/04/2018 00:33,-7.125,72.125
144160,16/04/2018 02:18,-7.125,72.125
144160,16/04/2018 12:00,-7.125,72.125
144160,16/04/2018 12:56,-7.125,72.125
144160,17/04/2018 00:00,-7.125,72.125
144160,17/04/2018 00:50,-7.125,72.125
144160,17/04/2018 03:14,-7.125,72.125
144160,17/04/2018 08:00,-7.125,72.125
144160,17/04/2018 12:00,-7.125,72.125
144160,17/04/2018 12:52,-7.125,72.125
144160,18/04/2018 00:00,-7.125,72.125
144160,18/04/2018 00:06,-7.125,72.125
144160,18/04/2018 00:38,-7.125,72.125
144160,18/04/2018 04:00,-7.125,72.125
144160,18/04/2018 12:00,-7.125,72.125
144160,18/04/2018 12:26,-7.125,72.125
144160,19/04/2018 00:00,-7.125,72.125
144160,19/04/2018 00:48,-7.125,72.125
144160,19/04/2018 04:00,-7.125,72.125
144160,19/04/2018 12:00,-7.125,72.125
144160,19/04/2018 12:57,-7.125,72.125
144160,20/04/2018 00:00,-7.125,72.125
144160,20/04/2018 00:43,-7.125,72.125
144160,20/04/2018 02:36,-7.125,72.125
144160,20/04/2018 07:00,-7.125,72.125
144160,20/04/2018 12:00,-7.125,72.125
144160,20/04/2018 12:56,-7.125,72.125
144160,21/04/2018 00:00,-7.125,72.125
144160,21/04/2018 00:45,-7.125,72.125
144160,21/04/2018 01:01,-7.125,72.125
144160,21/04/2018 04:00,-7.125,72.125
144160,21/04/2018 12:00,-7.125,72.125
144160,21/04/2018 12:47,-7.125,72.125
144160,22/04/2018 00:00,-7.125,72.125
144160,22/04/2018 00:33,-7.125,72.125
144160,22/04/2018 01:00,-7.125,72.125
144160,22/04/2018 01:18,-7.125,72.125
144160,22/04/2018 12:00,-7.125,72.125
144160,22/04/2018 12:16,-7.125,72.125
144160,23/04/2018 00:00,-7.125,72.125
144160,23/04/2018 00:00,-7.125,72.125
144160,23/04/2018 00:42,-7.125,72.125
144160,23/04/2018 00:49,-7.125,72.125
144160,23/04/2018 12:00,-7.125,72.125
144160,23/04/2018 12:55,-7.125,72.125
144160,24/04/2018 00:00,-7.125,72.125
144160,24/04/2018 00:19,-7.125,72.125
144160,24/04/2018 00:37,-7.125,72.125
144160,24/04/2018 04:00,-7.125,72.125
144160,24/04/2018 12:00,-7.125,72.125
144160,24/04/2018 12:51,-7.125,72.125
144160,25/04/2018 00:00,-7.125,72.125
144160,25/04/2018 00:05,-7.125,72.125
144160,25/04/2018 00:43,-7.125,72.125
144160,25/04/2018 01:00,-7.125,72.125
144160,25/04/2018 12:00,-7.125,72.125
144160,25/04/2018 12:42,-7.125,72.125
144160,26/04/2018 00:00,-7.125,72.125
144160,26/04/2018 00:38,-7.125,72.125
144160,26/04/2018 03:15,-7.125,72.125
144160,26/04/2018 12:00,-7.125,72.125
144160,26/04/2018 13:02,-7.125,72.125
144160,27/04/2018 00:00,-7.125,72.125
144160,27/04/2018 00:40,-7.125,72.125
144160,27/04/2018 01:00,-7.125,72.125
144160,27/04/2018 02:17,-7.125,72.125
144160,27/04/2018 12:00,-7.125,72.125
144160,27/04/2018 12:47,-7.125,72.125
144160,28/04/2018 00:00,-7.125,72.125
144160,28/04/2018 00:00,-7.125,72.125
144160,28/04/2018 00:52,-7.125,72.125
144160,28/04/2018 08:19,-7.125,72.125
144160,28/04/2018 12:00,-7.125,72.125
144160,28/04/2018 12:48,-7.125,72.125
144160,28/04/2018 22:49,-7.125,72.125
144160,29/04/2018 00:00,-7.125,72.125
144160,29/04/2018 00:47,-7.125,72.125
144160,29/04/2018 00:54,-7.125,72.125
144160,29/04/2018 12:00,-7.125,72.125
144160,29/04/2018 12:58,-7.125,72.125
144160,29/04/2018 19:10,-7.125,72.125
144160,30/04/2018 00:00,-7.125,72.125
144160,30/04/2018 00:05,-7.125,72.125
144160,30/04/2018 00:48,-7.125,72.125
144160,30/04/2018 01:00,-7.125,72.125
144160,30/04/2018 12:00,-7.125,72.125
144160,30/04/2018 12:56,-7.125,72.125
144160,01/05/2018 00:00,-7.125,72.125
144160,01/05/2018 00:00,-7.125,72.125
144160,01/05/2018 00:02,-7.125,72.125
144160,01/05/2018 00:37,-7.125,72.125
144160,01/05/2018 12:00,-7.125,72.125
144160,01/05/2018 13:02,-7.125,72.125
144160,01/05/2018 17:44,-7.125,72.125
144160,02/05/2018 00:00,-7.125,72.125
144160,02/05/2018 00:42,-7.125,72.125
144160,02/05/2018 00:58,-7.125,72.125
144160,02/05/2018 01:00,-7.125,72.125
144160,02/05/2018 12:00,-7.125,72.125
144160,02/05/2018 12:42,-7.125,72.125
144160,03/05/2018 00:00,-7.125,72.125
144160,03/05/2018 00:01,-7.125,72.125
144160,03/05/2018 00:40,-7.125,72.125
144160,03/05/2018 01:00,-7.125,72.125
144160,03/05/2018 12:00,-7.125,72.125
144160,03/05/2018 13:03,-7.125,72.125
144160,04/05/2018 00:00,-7.125,72.125
144160,04/05/2018 00:16,-7.125,72.125
144160,04/05/2018 00:41,-7.125,72.125
144160,04/05/2018 12:00,-7.125,72.125
144160,04/05/2018 12:42,-7.125,72.125
144160,04/05/2018 14:15,-7.125,72.125
144160,05/05/2018 00:00,-7.125,72.125
144160,05/05/2018 00:16,-7.125,72.125
144160,05/05/2018 00:41,-7.125,72.125
144160,05/05/2018 06:00,-7.125,72.125
144160,05/05/2018 12:00,-7.125,72.125
144160,05/05/2018 12:42,-7.125,72.125
144160,06/05/2018 00:00,-7.125,72.125
144160,06/05/2018 00:05,-7.125,72.125
144160,06/05/2018 12:00,-7.125,72.125
144160,06/05/2018 12:52,-7.125,72.125
144160,06/05/2018 18:00,-7.125,72.125
144160,07/05/2018 00:00,-7.125,72.125
144160,07/05/2018 00:45,-7.125,72.125
144160,07/05/2018 00:51,-7.125,72.125
144160,07/05/2018 01:35,-7.125,72.125
144160,07/05/2018 07:00,-7.125,72.125
144160,07/05/2018 12:00,-7.125,72.125
144160,07/05/2018 12:45,-7.125,72.125
144160,08/05/2018 00:00,-7.125,72.125
144160,08/05/2018 00:08,-7.125,72.125
144160,08/05/2018 00:40,-7.125,72.125
144160,08/05/2018 01:00,-7.125,72.125
144160,08/05/2018 12:00,-7.125,72.125
144160,08/05/2018 12:31,-7.125,72.125
144160,09/05/2018 00:00,-7.125,72.125
144160,09/05/2018 00:32,-7.125,72.125
144160,09/05/2018 10:15,-7.125,72.125
144160,09/05/2018 12:00,-7.125,72.125
144160,09/05/2018 12:50,-7.125,72.125
144160,10/05/2018 00:00,-7.125,72.125
144160,10/05/2018 00:24,-7.125,72.125
144160,10/05/2018 12:00,-7.125,72.125
144160,10/05/2018 12:37,-7.125,72.125
144160,10/05/2018 20:00,-7.125,72.125
144160,11/05/2018 00:00,-7.125,72.125
144160,11/05/2018 00:26,-7.125,72.125
144160,11/05/2018 00:35,-7.125,72.125
144160,11/05/2018 06:00,-7.125,72.125
144160,11/05/2018 12:00,-7.125,72.125
144160,11/05/2018 12:45,-7.125,72.125
144160,11/05/2018 15:31,-7.125,72.125
144160,12/05/2018 00:00,-7.125,72.125
144160,12/05/2018 00:30,-7.125,72.125
144160,12/05/2018 02:00,-7.125,72.125
144160,12/05/2018 05:22,-7.125,72.125
